ID,SVET,LVET,LAT,LAT2,LON,LON2,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER
18186,659,994,45.491076,45.490391,11.174611,11.169153,236.6,236.6,1.6934001,0.98
18187,663,994,45.491123,45.490438,11.174963,11.169505,236.4,236.4,1.721274,0.98
18188,695,994,45.491497,45.490812,11.177777,11.172319,235,235,1.7097953,0.98
18189,732,994,45.491926,45.491241,11.181003,11.175545,231.9,231.9,1.8019581,0.97
18190,743,994,45.49206,45.491375,11.182011,11.176553,233.5,233.5,1.8425669,0.96
18191,767,994,45.492339,45.491654,11.184106,11.178648,231.7,231.7,1.7795647,0.97
18192,798,994,45.49292,45.492235,11.188489,11.183031,313.1,313.1,1.9993679,0.93
18193,812,994,45.493241,45.492556,11.190914,11.185456,372.1,372.1,1.8113243,0.92
18194,814,994,45.493267,45.492582,11.191108,11.18565,372.9,372.9,1.8011393,0.92
18195,831,994,45.493451,45.492766,11.192495,11.187037,366.9,366.9,1.8400809,0.93
18196,858,994,45.493745,45.49306,11.194708,11.18925,358,358,1.7647623,0.88
18197,865,994,45.493812,45.493127,11.195209,11.189751,352,352,1.8533247,0.89
18198,884,994,45.49401,45.493325,11.196696,11.191238,342.2,342.2,1.8520374,0.91
18199,912,994,45.494252,45.493567,11.198512,11.193054,309.1,309.1,1.7950653,0.91
18200,971,994,45.494715,45.49403,11.201995,11.196537,222.1,222.1,1.8968043,0.92
18201,991,994,45.494877,45.494192,11.203207,11.197749,194.2,194.2,1.9134176,0.92
18202,1002,994,45.49496,45.494275,11.203828,11.19837,176.6,176.6,1.9279713,0.9
18203,1097,994,45.496729,45.496044,11.217196,11.211738,425.7,425.7,1.8575831,0.88
18204,1123,994,45.49709,45.496405,11.219922,11.214464,447.4,447.4,1.8729789,0.88
18205,1191,994,45.496537,45.495852,11.215685,11.210227,-66.5,-66.5,1.9519572,0.83
18206,152,995,45.485021,45.484336,11.128942,11.123484,215.9,215.9,2.0010032,0.84
18207,166,995,45.485156,45.484471,11.12995,11.124492,203.8,203.8,1.9706194,0.86
18208,170,995,45.485197,45.484512,11.13026,11.124802,201.4,201.4,1.9836944,0.86
18209,241,995,45.485837,45.485152,11.135049,11.129591,124.3,124.3,1.8578963,0.85
18210,263,995,45.48621,45.485525,11.13785,11.132392,165.3,165.3,2.0897181,0.85
18211,307,995,45.487036,45.486351,11.144054,11.138596,277.3,277.3,1.9660885,0.9
18212,331,995,45.487446,45.486761,11.147141,11.141683,323.8,323.8,1.8410159,0.93
18213,372,995,45.488014,45.487329,11.151407,11.145949,353.8,353.8,1.8167971,0.94
18214,377,995,45.488069,45.487384,11.151816,11.146358,352,352,1.8139424,0.94
18215,403,995,45.488456,45.487771,11.154724,11.149266,381.1,381.1,1.8186118,0.94
18216,406,995,45.488489,45.487804,11.154977,11.149519,380.4,380.4,1.8218926,0.95
18217,419,995,45.488624,45.487939,11.155984,11.150526,372.8,372.8,1.8238405,0.96
18218,436,995,45.488772,45.488087,11.157093,11.151635,352.7,352.7,1.7420276,0.93
18219,483,995,45.489196,45.488511,11.160272,11.154814,302.7,302.7,1.647186,0.93
18220,490,995,45.489267,45.488582,11.160806,11.155348,298.3,298.3,1.6411442,0.96
18221,563,995,45.489961,45.489276,11.166013,11.160555,234.1,234.1,1.7541487,0.96
18222,599,995,45.490393,45.489708,11.169258,11.1638,236.1,236.1,1.7694223,0.98
18223,605,995,45.490465,45.48978,11.1698,11.164342,236.6,236.6,1.7357595,0.99
18224,611,995,45.490536,45.489851,11.170328,11.16487,236.3,236.3,1.7296177,0.99
18225,630,995,45.490752,45.490067,11.171956,11.166498,233.2,233.2,1.7962416,0.98
18226,650,995,45.490998,45.490313,11.173805,11.168347,236.7,236.7,1.7118095,0.98
18227,665,995,45.491174,45.490489,11.17513,11.169672,236.3,236.3,1.7470865,0.98
18228,669,995,45.49122,45.490535,11.175472,11.170014,235.6,235.6,1.779961,0.98
18229,691,995,45.491477,45.490792,11.177404,11.171946,234.4,234.4,1.7281313,0.98
18230,719,995,45.491816,45.491131,11.179952,11.174494,237.4,237.4,1.771855,0.98
18231,724,995,45.491875,45.49119,11.180395,11.174937,237.4,237.4,1.7865278,0.98
18232,729,995,45.491923,45.491238,11.180758,11.1753,233.3,233.3,1.7975157,0.97
18233,738,995,45.492028,45.491343,11.18155,11.176092,233,233,1.8183491,0.97
18234,741,995,45.492066,45.491381,11.181833,11.176375,233.8,233.8,1.8389,0.97
18235,747,995,45.492133,45.491448,11.182339,11.176881,232.5,232.5,1.8562405,0.96
18236,755,995,45.492223,45.491538,11.183013,11.177555,230.7,230.7,1.8660059,0.96
18237,764,995,45.492327,45.491642,11.183799,11.178341,230.1,230.1,1.7980412,0.97
18238,777,995,45.492515,45.49183,11.185216,11.179758,243.2,243.2,1.786722,0.95
18239,780,995,45.492572,45.491887,11.185645,11.180187,251.3,251.3,1.774297,0.95
18240,811,995,45.493253,45.492568,11.190779,11.185321,370.1,370.1,1.8558264,0.93
18241,892,995,45.494126,45.493441,11.19735,11.191892,339.9,339.9,1.8334472,0.88
18242,963,995,45.494663,45.493978,11.201376,11.195918,226.9,226.9,1.8593546,0.92
18243,976,995,45.494791,45.494106,11.20234,11.196882,217.6,217.6,1.9148811,0.92
18244,1009,995,45.495033,45.494348,11.20416,11.198702,162.6,162.6,1.8767044,0.92
18245,1017,995,45.495151,45.494466,11.205047,11.199589,171.5,171.5,2.1797546,0.92
18246,1047,995,45.495617,45.494932,11.208567,11.203109,215,215,1.9234591,0.88
18247,1067,995,45.495891,45.495206,11.210634,11.205176,229.9,229.9,2.0541537,0.89
18248,173,996,45.485257,45.484572,11.130488,11.12503,199.8,199.8,1.9739356,0.85
18249,211,996,45.485521,45.484836,11.132456,11.126998,129.2,129.2,1.993739,0.85
18250,218,996,45.4856,45.484915,11.133051,11.127593,127.7,127.7,2.0190569,0.85
18251,327,996,45.487406,45.486721,11.146618,11.14116,316,316,1.8528401,0.93
18252,368,996,45.488006,45.487321,11.151127,11.145669,358,358,1.8050227,0.94
18253,376,996,45.488087,45.487402,11.151736,11.146278,352.8,352.8,1.8109323,0.94
18254,414,996,45.488603,45.487918,11.155609,11.150151,376.7,376.7,1.7866286,0.96
18255,429,996,45.488733,45.488048,11.15658,11.151122,358.6,358.6,1.7512908,0.95
18256,500,996,45.489376,45.488691,11.161405,11.155947,284.2,284.2,1.6999366,0.97
18257,521,996,45.489553,45.488868,11.162729,11.157271,257.1,257.1,1.7958234,0.97
18258,541,996,45.489735,45.48905,11.164092,11.158634,236.4,236.4,1.770902,0.95
18259,594,996,45.490362,45.489677,11.168802,11.163344,236,236,1.7449683,0.98
18260,608,996,45.49053,45.489845,11.170066,11.164608,236.9,236.9,1.7092015,0.99
18261,735,996,45.492021,45.491336,11.181273,11.175815,232.8,232.8,1.8162383,0.97
18262,751,996,45.492207,45.491522,11.182674,11.177216,231.9,231.9,1.8649598,0.96
18263,760,996,45.492305,45.49162,11.183413,11.177955,228.9,228.9,1.820872,0.96
18264,816,996,45.493352,45.492667,11.191304,11.185846,374.6,374.6,1.8164651,0.92
18265,818,996,45.493374,45.492689,11.191473,11.186015,374.2,374.2,1.8231977,0.92
18266,852,996,45.49374,45.493055,11.194223,11.188765,361,361,1.7470778,0.88
18267,881,996,45.494035,45.49335,11.196447,11.190989,343.8,343.8,1.8560366,0.9
18268,885,996,45.494082,45.493397,11.1968,11.191342,343.8,343.8,1.8465728,0.91
18269,894,996,45.494171,45.493486,11.197469,11.192011,337.4,337.4,1.8167822,0.88
18270,917,996,45.494344,45.493659,11.198769,11.193311,300.5,300.5,1.8850697,0.92
18271,929,996,45.494418,45.493733,11.199318,11.19386,274.9,274.9,1.8620509,0.91
18272,994,996,45.494961,45.494276,11.203396,11.197938,191.1,191.1,1.9369463,0.92
18273,1073,996,45.49603,45.495345,11.211464,11.206006,245.3,245.3,2.1644741,0.9
18274,1079,996,45.49615,45.495465,11.212371,11.206913,264.2,264.2,2.1434476,0.9
18275,1117,996,45.497072,45.496387,11.219344,11.213886,445.7,445.7,1.9298913,0.87
18276,1134,996,45.497294,45.496609,11.221018,11.21556,454.5,454.5,1.9830737,0.88
18277,150,997,45.485063,45.484378,11.128815,11.123357,219.2,219.2,1.9191922,0.83
18278,155,997,45.485115,45.48443,11.129204,11.123746,216.3,216.3,1.9589985,0.83
18279,172,997,45.485276,45.484591,11.130408,11.12495,200.7,200.7,1.9674108,0.85
18280,228,997,45.485743,45.485058,11.133898,11.12844,125.7,125.7,1.9422299,0.87
18281,238,997,45.485857,45.485172,11.134758,11.1293,124,124,1.8849278,0.85
18282,244,997,45.485931,45.485246,11.135309,11.129851,124.6,124.6,1.8683102,0.84
18283,247,997,45.485967,45.485282,11.135582,11.130124,124.9,124.9,1.8548682,0.82
18284,249,997,45.485998,45.485313,11.135812,11.130354,127.4,127.4,1.8870389,0.82
18285,275,997,45.486553,45.485868,11.139983,11.134525,218.3,218.3,1.8823273,0.88
18286,283,997,45.486656,45.485971,11.140761,11.135303,221.4,221.4,1.9009652,0.88
18287,303,997,45.487033,45.486348,11.143593,11.138135,272.9,272.9,1.9252624,0.91
18288,319,997,45.487286,45.486601,11.145491,11.140033,296,296,1.9068912,0.91
18289,321,997,45.487322,45.486637,11.145768,11.14031,300.9,300.9,1.9516167,0.92
18290,349,997,45.487818,45.487133,11.149498,11.14404,361.7,361.7,1.7873587,0.93
18291,371,997,45.488064,45.487379,11.151344,11.145886,355.9,355.9,1.8183542,0.94
18292,425,997,45.488727,45.488042,11.156315,11.150857,363.5,363.5,1.7900378,0.95
18293,498,997,45.489384,45.488699,11.16124,11.155782,285.2,285.2,1.6808067,0.97
18294,564,997,45.490031,45.489346,11.166096,11.160638,234.6,234.6,1.7682381,0.96
18295,603,997,45.490499,45.489814,11.169612,11.164154,236.9,236.9,1.7241109,0.98
18296,669,997,45.491276,45.490591,11.17545,11.169992,235.3,235.3,1.7747361,0.97
18297,676,997,45.491356,45.490671,11.176052,11.170594,234.3,234.3,1.7531721,0.96
18298,732,997,45.492015,45.49133,11.181008,11.17555,233.3,233.3,1.80503,0.97
18299,757,997,45.492301,45.491616,11.183161,11.177703,230,230,1.8583979,0.96
18300,803,997,45.493184,45.492499,11.189816,11.184358,358.3,358.3,1.9195557,0.92
18301,883,997,45.49409,45.493405,11.196637,11.191179,344.9,344.9,1.8499939,0.91
18302,907,997,45.494309,45.493624,11.19828,11.192822,320.8,320.8,1.7473534,0.89
18303,913,997,45.494342,45.493657,11.198529,11.193071,306.7,306.7,1.8411879,0.92
18304,920,997,45.4944,45.493715,11.198963,11.193505,297.4,297.4,1.8897431,0.93
18305,931,997,45.494462,45.493777,11.199433,11.193975,272.2,272.2,1.8734957,0.9
18306,937,997,45.494509,45.493824,11.199784,11.194326,263.2,263.2,1.916364,0.9
18307,946,997,45.494571,45.493886,11.200249,11.194791,246.6,246.6,1.8400986,0.92
18308,956,997,45.494655,45.49397,11.200875,11.195417,233.7,233.7,1.8487798,0.93
18309,962,997,45.494711,45.494026,11.201303,11.195845,228.5,228.5,1.8611289,0.92
18310,966,997,45.49475,45.494065,11.201592,11.196134,225.3,225.3,1.8565166,0.92
18311,975,997,45.494841,45.494156,11.202274,11.196816,219.5,219.5,1.9087012,0.92
18312,1031,997,45.495493,45.494808,11.207188,11.20173,217.5,217.5,1.9624904,0.91
18313,1037,997,45.495582,45.494897,11.207861,11.202403,224.6,224.6,1.8365775,0.89
18314,1149,997,45.497572,45.496887,11.222899,11.217441,482.9,482.9,1.8648722,0.94
18315,206,998,45.485539,45.484854,11.132151,11.126693,137,137,1.7992318,0.84
18316,221,998,45.485692,45.485007,11.1333,11.127842,127.5,127.5,2.0099214,0.85
18317,378,998,45.488169,45.487484,11.151909,11.146451,353.3,353.3,1.7922043,0.95
18318,382,998,45.488217,45.487532,11.152266,11.146808,353.3,353.3,1.7950037,0.95
18319,401,998,45.488519,45.487834,11.154538,11.14908,381.9,381.9,1.8177827,0.95
18320,511,998,45.489532,45.488847,11.162133,11.156675,272.5,272.5,1.7733993,0.97
18321,516,998,45.489568,45.488883,11.162402,11.156944,263.8,263.8,1.7723265,0.97
18322,520,998,45.489601,45.488916,11.162648,11.15719,258.3,258.3,1.7689509,0.97
18323,523,998,45.489628,45.488943,11.162846,11.157388,254.8,254.8,1.8026972,0.97
18324,641,998,45.490976,45.490291,11.172978,11.16752,236.5,236.5,1.7215941,0.98
18325,702,998,45.491698,45.491013,11.178402,11.172944,236.6,236.6,1.7216586,0.98
18326,713,998,45.491826,45.491141,11.17937,11.173912,236.2,236.2,1.7696798,0.97
18327,741,998,45.492151,45.491466,11.181811,11.176353,233.9,233.9,1.8366819,0.97
18328,754,998,45.492297,45.491612,11.182912,11.177454,231.3,231.3,1.8659523,0.96
18329,772,998,45.492522,45.491837,11.1846,11.179142,235.7,235.7,1.7810492,0.96
18330,798,998,45.492986,45.492301,11.1881,11.182642,295.2,295.2,2.1857749,0.88
18331,806,998,45.493256,45.492571,11.190143,11.184685,361.7,361.7,1.9236709,0.93
18332,810,998,45.493321,45.492636,11.19063,11.185172,368.3,368.3,1.904629,0.93
18333,832,998,45.493579,45.492894,11.192575,11.187117,368.1,368.1,1.8191073,0.94
18334,838,998,45.493644,45.492959,11.193063,11.187605,365.9,365.9,1.8207866,0.94
18335,849,998,45.493764,45.493079,11.193966,11.188508,362.3,362.3,1.7488553,0.89
18336,863,998,45.493913,45.493228,11.195082,11.189624,356.1,356.1,1.8165868,0.88
18337,887,998,45.494166,45.493481,11.196987,11.191529,345.1,345.1,1.8281104,0.91
18338,893,998,45.494223,45.493538,11.197414,11.191956,339.8,339.8,1.8264946,0.88
18339,927,998,45.494463,45.493778,11.199215,11.193757,279.4,279.4,1.8571406,0.91
18340,978,998,45.494893,45.494208,11.202446,11.196988,215.2,215.2,1.9415735,0.92
18341,984,998,45.494937,45.494252,11.20278,11.197322,205.4,205.4,1.913842,0.91
18342,996,998,45.495033,45.494348,11.203499,11.198041,188.2,188.2,1.9413489,0.92
18343,1019,998,45.49528,45.494595,11.205354,11.199896,179.2,179.2,2.1880576,0.91
18344,1029,998,45.495472,45.494787,11.20681,11.201352,207.8,207.8,2.0588703,0.9
18345,1090,998,45.496454,45.495769,11.214223,11.208765,309.1,309.1,1.9698023,0.84
18346,1115,998,45.497105,45.49642,11.219145,11.213687,445.4,445.4,1.9445394,0.86
18347,1118,998,45.497143,45.496458,11.219436,11.213978,446.7,446.7,1.9348602,0.86
18348,1197,998,45.497788,45.497103,11.224287,11.218829,340.3,340.3,1.7466291,0.79
18349,169,999,45.485303,45.484618,11.130171,11.124713,203,203,1.9608666,0.85
18350,173,999,45.485343,45.484658,11.130472,11.125014,200.1,200.1,1.9610933,0.85
18351,208,999,45.485585,45.4849,11.132281,11.126823,135,135,1.8485786,0.85
18352,216,999,45.485662,45.484977,11.132857,11.127399,128.1,128.1,2.050202,0.84
18353,228,999,45.485798,45.485113,11.133876,11.128418,125.4,125.4,1.963561,0.86
18354,272,999,45.486579,45.485894,11.139743,11.134285,220.4,220.4,1.885517,0.87
18355,303,999,45.487089,45.486404,11.143574,11.138116,272.7,272.7,1.9204921,0.91
18356,306,999,45.487133,45.486448,11.143905,11.138447,275.8,275.8,1.9454424,0.9
18357,411,999,45.488658,45.487973,11.155363,11.149905,379,379,1.7751605,0.95
18358,415,999,45.488699,45.488014,11.155668,11.15021,376.4,376.4,1.7621416,0.95
18359,544,999,45.489852,45.489167,11.164312,11.158854,235.2,235.2,1.774708,0.95
18360,553,999,45.489956,45.489271,11.165092,11.159634,234.1,234.1,1.7323385,0.97
18361,559,999,45.490027,45.489342,11.165626,11.160168,234.1,234.1,1.7242454,0.96
18362,562,999,45.490064,45.489379,11.1659,11.160442,234.5,234.5,1.7504509,0.96
18363,576,999,45.490231,45.489546,11.167159,11.161701,235.1,235.1,1.7288927,0.98
18364,688,999,45.491553,45.490868,11.177092,11.171634,233.7,233.7,1.7205247,0.97
18365,711,999,45.491832,45.491147,11.17919,11.173732,236.4,236.4,1.7799649,0.97
18366,782,999,45.492718,45.492033,11.185858,11.1804,254.6,254.6,1.8286496,0.96
18367,803,999,45.493241,45.492556,11.189808,11.18435,358.6,358.6,1.9296502,0.93
18368,858,999,45.493889,45.493204,11.194688,11.18923,358.9,358.9,1.7742911,0.88
18369,871,999,45.494019,45.493334,11.195662,11.190204,350,350,1.941947,0.87
18370,876,999,45.494073,45.493388,11.196066,11.190608,348.1,348.1,1.9182442,0.86
18371,897,999,45.494278,45.493593,11.197613,11.192155,332.4,332.4,1.7755692,0.86
18372,903,999,45.494331,45.493646,11.19801,11.192552,325.7,325.7,1.7640046,0.88
18373,931,999,45.49452,45.493835,11.199426,11.193968,272.6,272.6,1.8661278,0.9
18374,960,999,45.494751,45.494066,11.201161,11.195703,231,231,1.8672337,0.93
18375,987,999,45.494992,45.494307,11.202968,11.19751,201.9,201.9,1.906352,0.92
18376,993,999,45.495037,45.494352,11.203305,11.197847,192.2,192.2,1.9267566,0.92
18377,1016,999,45.495249,45.494564,11.2049,11.199442,170.2,170.2,2.1671652,0.92
18378,1023,999,45.495383,45.494698,11.205917,11.200459,190.1,190.1,2.0867318,0.92
18379,1040,999,45.495678,45.494993,11.208143,11.202685,226.3,226.3,1.8362318,0.89
18380,1055,999,45.495835,45.49515,11.209326,11.203868,219.1,219.1,1.9653309,0.9
18381,1068,999,45.496024,45.495339,11.210753,11.205295,233,233,2.0192559,0.88
18382,1088,999,45.49708,45.496395,11.218754,11.213296,545.8,545.8,1.9226894,0.84
18383,1108,999,45.497041,45.496356,11.218441,11.212983,441.4,441.4,1.9506412,0.88
18384,1114,999,45.497121,45.496436,11.219044,11.213586,445.1,445.1,1.9471278,0.87
18385,1133,999,45.497366,45.496681,11.220898,11.21544,454.1,454.1,1.9864588,0.88
18386,1138,999,45.497443,45.496758,11.221481,11.216023,461.2,461.2,2.0467121,0.9
18387,1171,999,45.496218,45.495533,11.212161,11.206703,-152.6,-152.6,1.8702621,0.75
18388,312,1000,45.487259,45.486574,11.144627,11.139169,285.4,285.4,1.8938833,0.91
18389,404,1000,45.488612,45.487927,11.154794,11.149336,382.1,382.1,1.8170273,0.95
18390,413,1000,45.488707,45.488022,11.15551,11.150052,377.8,377.8,1.7635585,0.95
18391,532,1000,45.489755,45.48907,11.163358,11.1579,241.3,241.3,1.737695,0.96
18392,549,1000,45.489938,45.489253,11.164732,11.159274,234.4,234.4,1.748544,0.96
18393,626,1000,45.490847,45.490162,11.171563,11.166105,233.3,233.3,1.7887373,0.98
18394,671,1000,45.491383,45.490698,11.175598,11.17014,234.9,234.9,1.76583,0.97
18395,704,1000,45.491779,45.491094,11.178572,11.173114,237,237,1.7562652,0.97
18396,712,1000,45.491873,45.491188,11.17928,11.173822,236.9,236.9,1.7809587,0.97
18397,726,1000,45.492039,45.491354,11.180525,11.175067,237,237,1.8020578,0.98
18398,739,1000,45.492184,45.491499,11.181617,11.176159,233.8,233.8,1.8214914,0.97
18399,745,1000,45.492252,45.491567,11.182132,11.176674,233,233,1.8501725,0.96
18400,747,1000,45.492275,45.49159,11.182302,11.176844,232.6,232.6,1.8613811,0.96
18401,749,1000,45.492298,45.491613,11.182474,11.177016,232.3,232.3,1.8662308,0.96
18402,752,1000,45.492332,45.491647,11.182731,11.177273,231.9,231.9,1.8679143,0.96
18403,761,1000,45.492432,45.491747,11.183479,11.178021,229.3,229.3,1.8341581,0.96
18404,813,1000,45.493435,45.49275,11.191051,11.185593,376.8,376.8,1.8276036,0.92
18405,815,1000,45.493459,45.492774,11.19123,11.185772,376.9,376.9,1.8298898,0.92
18406,850,1000,45.493834,45.493149,11.194049,11.188591,362.8,362.8,1.7471456,0.89
18407,885,1000,45.494203,45.493518,11.196827,11.191369,346.7,346.7,1.8288097,0.91
18408,894,1000,45.494289,45.493604,11.197475,11.192017,339.2,339.2,1.8053627,0.89
18409,905,1000,45.494378,45.493693,11.198139,11.192681,323.7,323.7,1.7748697,0.89
18410,927,1000,45.49452,45.493835,11.199201,11.193743,279.5,279.5,1.8448392,0.9
18411,948,1000,45.494672,45.493987,11.200347,11.194889,243.8,243.8,1.8221547,0.93
18412,976,1000,45.494935,45.49425,11.202324,11.196866,218.7,218.7,1.907069,0.92
18413,978,1000,45.49495,45.494265,11.202437,11.196979,215.5,215.5,1.9325394,0.92
18414,981,1000,45.494971,45.494286,11.20259,11.197132,209.9,209.9,1.9297645,0.91
18415,1028,1000,45.495509,45.494824,11.206643,11.201185,204.6,204.6,2.099426,0.9
18416,1093,1000,45.496811,45.496126,11.216484,11.211026,410,410,2.0232163,0.84
18417,1135,1000,45.497426,45.496741,11.221125,11.215667,457,457,2.0377989,0.88
18418,154,1001,45.485232,45.484547,11.129203,11.123745,222.2,222.2,1.9818171,0.84
18419,162,1001,45.4853,45.484615,11.129711,11.124253,211.9,211.9,1.9688334,0.83
18420,166,1001,45.485336,45.484651,11.129977,11.124519,207.4,207.4,1.9563625,0.84
18421,182,1001,45.485486,45.484801,11.1311,11.125642,192.1,192.1,1.9260081,0.87
18422,224,1001,45.48581,45.485125,11.13352,11.128062,126.2,126.2,2.0096887,0.86
18423,232,1001,45.4859,45.485215,11.134197,11.128739,124.3,124.3,1.9685571,0.86
18424,244,1001,45.486044,45.485359,11.13528,11.129822,124.7,124.7,1.8821696,0.83
18425,252,1001,45.486181,45.485496,11.136308,11.13085,140.1,140.1,2.1870399,0.81
18426,264,1001,45.486371,45.485686,11.137732,11.132274,157.3,157.3,2.0337746,0.86
18427,306,1001,45.487188,45.486503,11.143876,11.138418,275.2,275.2,1.9109379,0.91
18428,333,1001,45.487674,45.486989,11.147528,11.14207,336.4,336.4,1.8940872,0.93
18429,351,1001,45.487959,45.487274,11.149674,11.144216,363.1,363.1,1.7893465,0.94
18430,355,1001,45.488011,45.487326,11.150062,11.144604,364.6,364.6,1.769982,0.94
18431,398,1001,45.488559,45.487874,11.154176,11.148718,378.3,378.3,1.7970944,0.95
18432,455,1001,45.489087,45.488402,11.158135,11.152677,322.8,322.8,1.6946731,0.95
18433,508,1001,45.489586,45.488901,11.161876,11.156418,274.2,274.2,1.765903,0.97
18434,541,1001,45.489876,45.489191,11.164052,11.158594,236.3,236.3,1.7754444,0.94
18435,563,1001,45.490133,45.489448,11.165982,11.160524,234.9,234.9,1.7575205,0.96
18436,592,1001,45.490481,45.489796,11.168597,11.163139,236.6,236.6,1.7070712,0.98
