ID,SVET,LVET,LAT,LON,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER
62817,837,2356,45.53241,11.1848,482.2,482.2,2.2619146,0.78
62818,941,2356,45.533768,11.195037,533.5,533.5,2.0467452,0.71
62819,952,2356,45.533896,11.196003,533.1,533.1,2.0052343,0.72
62820,958,2356,45.533971,11.196569,534.9,534.9,2.1390024,0.74
62821,1037,2356,45.535366,11.20711,713.3,713.3,2.2803604,0.77
62822,1051,2356,45.535538,11.20841,716.5,716.5,2.1154523,0.79
62823,1068,2356,45.535697,11.209612,701.5,701.5,2.1450929,0.71
62824,1197,2356,45.536709,11.21722,512,512,3.0409251,0.7
62825,243,2357,45.52531,11.131194,446.6,446.6,1.9097579,0.82
62826,249,2357,45.525403,11.131895,454.7,454.7,1.8459065,0.8
62827,253,2357,45.525472,11.132414,462.7,462.7,2.0607666,0.81
62828,266,2357,45.52568,11.133973,482.3,482.3,2.001599,0.72
62829,302,2357,45.526048,11.136734,459.8,459.8,1.9550938,0.75
62830,321,2357,45.526323,11.138803,478.1,478.1,1.8473512,0.84
62831,377,2357,45.527274,11.145961,584.9,584.9,1.7540579,0.9
62832,409,2357,45.527548,11.14801,545.1,545.1,1.7545051,0.86
62833,420,2357,45.52765,11.148777,534.5,534.5,1.7916308,0.9
62834,431,2357,45.527757,11.149576,525.5,525.5,1.8138792,0.9
62835,472,2357,45.528125,11.152339,481.4,481.4,1.9021618,0.8
62836,506,2357,45.52832,11.153798,403.6,403.6,2.1012844,0.85
62837,536,2357,45.528549,11.155513,356.1,356.1,1.9053774,0.89
62838,539,2357,45.528583,11.155763,355.3,355.3,1.9296153,0.88
62839,576,2357,45.529017,11.159024,353.6,353.6,1.7388873,0.94
62840,623,2357,45.529551,11.16304,345.3,345.3,1.7607454,0.96
62841,644,2357,45.529808,11.164976,348.7,348.7,1.7208359,0.97
62842,649,2357,45.529873,11.165465,350.9,350.9,1.6954279,0.96
62843,661,2357,45.530017,11.166549,351.7,351.7,1.681532,0.97
62844,690,2357,45.530357,11.169104,350.6,350.6,1.9263247,0.97
62845,693,2357,45.530391,11.169364,350.3,350.3,1.96719,0.96
62846,707,2357,45.53056,11.170633,351.5,351.5,1.8784503,0.88
62847,722,2357,45.53075,11.172061,356.2,356.2,1.8703417,0.85
62848,798,2357,45.531729,11.179437,387.6,387.6,1.9333004,0.9
62849,934,2357,45.533641,11.193857,505.9,505.9,2.3454129,0.76
62850,1147,2357,45.536292,11.213857,565,565,2.4851466,0.77
62851,237,2358,45.52526,11.130595,443.9,443.9,1.9570022,0.83
62852,251,2358,45.525468,11.132162,459.4,459.4,1.9339885,0.81
62853,317,2358,45.526303,11.138429,477.7,477.7,1.9046083,0.83
62854,323,2358,45.52638,11.139009,479.9,479.9,1.8894454,0.85
62855,332,2358,45.526518,11.14005,491.6,491.6,1.9246112,0.8
62856,340,2358,45.526626,11.14086,496.3,496.3,2.0738566,0.76
62857,348,2358,45.526868,11.142681,551,551,2.1853698,0.84
62858,415,2358,45.527632,11.148423,539.4,539.4,1.7706099,0.89
62859,419,2358,45.527669,11.148699,535.5,535.5,1.7934124,0.89
62860,425,2358,45.52773,11.149157,531.6,531.6,1.7911154,0.9
62861,565,2358,45.528915,11.158043,353.9,353.9,1.7710106,0.95
62862,604,2358,45.529368,11.161447,350.5,350.5,1.7881913,0.94
62863,642,2358,45.529808,11.164753,346.8,346.8,1.7160804,0.98
62864,655,2358,45.529975,11.166012,351.9,351.9,1.6674306,0.96
62865,658,2358,45.530011,11.166281,352.1,352.1,1.6559082,0.96
62866,682,2358,45.530294,11.168407,351.7,351.7,1.7471634,0.96
62867,688,2358,45.530363,11.168927,351,351,1.8842568,0.97
62868,710,2358,45.530626,11.170911,352.5,352.5,1.9406838,0.82
62869,749,2358,45.531148,11.174838,375.5,375.5,1.8815873,0.9
62870,755,2358,45.53121,11.175304,372.2,372.2,1.8600812,0.93
62871,764,2358,45.531296,11.175955,364.8,364.8,1.764101,0.94
62872,779,2358,45.531475,11.1773,365.5,365.5,1.8856976,0.87
62873,787,2358,45.531617,11.178376,383.7,383.7,1.9440164,0.9
62874,811,2358,45.532059,11.181712,443.9,443.9,2.280837,0.75
62875,820,2358,45.53218,11.182618,449.3,449.3,1.947785,0.78
62876,929,2358,45.533601,11.193331,502,502,2.1888037,0.76
62877,1025,2358,45.535271,11.205951,709.1,709.1,1.9751728,0.76
62878,1051,2358,45.535596,11.208407,717.2,717.2,2.2383915,0.82
62879,1066,2358,45.535735,11.209454,703.3,703.3,2.1608424,0.71
62880,1144,2358,45.536295,11.213666,569.1,569.1,2.514667,0.72
62881,424,2359,45.527749,11.149077,532.5,532.5,1.7882684,0.9
62882,472,2359,45.528184,11.15234,482.2,482.2,1.921791,0.79
62883,474,2359,45.528196,11.152428,477.7,477.7,2.197897,0.71
62884,509,2359,45.528393,11.153899,396.1,396.1,2.2363512,0.84
62885,524,2359,45.528491,11.154636,366.4,366.4,1.8114192,0.92
62886,535,2359,45.528595,11.155411,356.2,356.2,1.8922091,0.87
62887,540,2359,45.528651,11.155835,355.2,355.2,1.9214724,0.88
62888,558,2359,45.52886,11.157406,353.6,353.6,1.7692727,0.92
62889,567,2359,45.528968,11.158216,354,354,1.761727,0.95
62890,574,2359,45.52905,11.158836,353.9,353.9,1.7075711,0.94
62891,593,2359,45.529273,11.160511,353.1,353.1,1.7148014,0.96
62892,601,2359,45.529363,11.161189,351.4,351.4,1.7707016,0.95
62893,622,2359,45.529598,11.162953,346.2,346.2,1.7635867,0.96
62894,631,2359,45.529699,11.163715,344.3,344.3,1.7454107,0.97
62895,639,2359,45.529799,11.164464,346.1,346.1,1.7354511,0.97
62896,650,2359,45.529942,11.165545,351.2,351.2,1.6856766,0.96
62897,673,2359,45.530216,11.167607,352.1,352.1,1.7387062,0.99
62898,709,2359,45.530644,11.170827,353.1,353.1,1.9160021,0.85
62899,723,2359,45.530828,11.172209,359.9,359.9,1.8332498,0.88
62900,750,2359,45.531191,11.174941,376.6,376.6,1.8674037,0.9
62901,808,2359,45.532047,11.181398,441.9,441.9,2.3583742,0.78
62902,850,2359,45.532794,11.187038,537.6,537.6,2.263707,0.75
62903,956,2359,45.534032,11.196365,534.7,534.7,1.9824626,0.71
62904,958,2359,45.534061,11.196587,537,537,2.0541915,0.74
62905,1041,2359,45.535508,11.207521,717.4,717.4,2.0854452,0.73
62906,1063,2359,45.535733,11.209214,704.9,704.9,2.1033649,0.72
62907,266,2360,45.52577,11.133993,484.4,484.4,1.9539892,0.73
62908,297,2360,45.526078,11.136298,461.4,461.4,2.1533216,0.72
62909,381,2360,45.527394,11.146198,580.1,580.1,1.7405729,0.88
62910,392,2360,45.527491,11.146922,567.4,567.4,1.791189,0.92
62911,404,2360,45.52758,11.147592,547.6,547.6,1.7378377,0.88
62912,409,2360,45.527632,11.14798,544.7,544.7,1.7448467,0.87
62913,456,2360,45.528072,11.151281,500.8,500.8,1.7617304,0.93
62914,521,2360,45.52849,11.154405,368.6,368.6,1.864977,0.91
62915,561,2360,45.528925,11.157672,353.9,353.9,1.763794,0.94
62916,572,2360,45.529055,11.158655,354.1,354.1,1.719162,0.94
62917,584,2360,45.529194,11.159699,352.9,352.9,1.6907701,0.93
62918,626,2360,45.52967,11.163271,344.7,344.7,1.7606476,0.97
62919,630,2360,45.529716,11.163618,344.2,344.2,1.7555223,0.97
62920,642,2360,45.529865,11.164741,347,347,1.7173447,0.98
62921,654,2360,45.53002,11.165907,351.9,351.9,1.6728021,0.96
62922,689,2360,45.530431,11.169001,351,351,1.9690133,0.97
62923,694,2360,45.530489,11.169438,350.7,350.7,2.0058043,0.96
62924,743,2360,45.531147,11.174395,380.7,380.7,1.9633697,0.88
62925,757,2360,45.531294,11.175497,373.7,373.7,1.8758283,0.93
62926,841,2360,45.532584,11.185228,487.4,487.4,2.3587423,0.76
62927,857,2360,45.532917,11.187741,542.1,542.1,1.9784874,0.79
62928,859,2360,45.532942,11.187927,542.5,542.5,1.9648207,0.79
62929,886,2360,45.533158,11.189554,504.3,504.3,1.9437636,0.72
62930,917,2360,45.533412,11.191459,462.3,462.3,2.9124875,0.76
62931,923,2360,45.533476,11.191941,459.9,459.9,3.3266867,0.72
62932,932,2360,45.533698,11.193621,504,504,2.205218,0.77
62933,988,2360,45.534754,11.201605,655.8,655.8,2.2171803,0.7
62934,1036,2360,45.535475,11.207052,716.4,716.4,2.2232315,0.75
62935,1174,2360,45.536591,11.215448,526.5,526.5,2.152731,0.75
62936,1189,2360,45.536721,11.216427,509.2,509.2,2.3846203,0.71
62937,330,2361,45.526578,11.139835,490.9,490.9,1.9486604,0.8
62938,348,2361,45.526951,11.142646,550.5,550.5,2.285166,0.84
62939,388,2361,45.52748,11.146622,570.6,570.6,1.7443583,0.92
62940,401,2361,45.527583,11.147394,551.5,551.5,1.7592188,0.91
62941,423,2361,45.527797,11.149001,533.9,533.9,1.79648,0.89
62942,425,2361,45.527816,11.149144,532.2,532.2,1.7919968,0.9
62943,449,2361,45.528036,11.150791,507.8,507.8,1.7845586,0.93
62944,458,2361,45.528118,11.151406,498.5,498.5,1.7825968,0.92
62945,545,2361,45.528766,11.156254,354.7,354.7,1.9062456,0.89
62946,586,2361,45.529247,11.159873,353.1,353.1,1.7174415,0.92
62947,597,2361,45.529376,11.160844,352.7,352.7,1.7423709,0.97
62948,620,2361,45.529634,11.162784,347.4,347.4,1.7599891,0.95
62949,628,2361,45.529721,11.163436,344.4,344.4,1.7632881,0.97
62950,632,2361,45.529769,11.163798,344.7,344.7,1.7661498,0.97
62951,639,2361,45.529856,11.164453,346.3,346.3,1.7523714,0.97
62952,660,2361,45.53012,11.16644,352.3,352.3,1.6591055,0.96
62953,691,2361,45.530483,11.169169,351,351,2.0221743,0.96
62954,696,2361,45.530542,11.169614,351,351,1.9747233,0.96
62955,731,2361,45.531015,11.173176,373.5,373.5,1.9389896,0.79
62956,783,2361,45.531614,11.177681,368,368,1.8960758,0.86
62957,801,2361,45.531875,11.179655,386.7,386.7,2.0112232,0.86
62958,851,2361,45.532867,11.187142,539.1,539.1,2.0534663,0.79
62959,989,2361,45.534802,11.201743,658.7,658.7,2.3021983,0.75
62960,1021,2361,45.535306,11.205551,707.9,707.9,2.0650588,0.72
62961,1044,2361,45.535603,11.207794,718.6,718.6,2.1494306,0.7
62962,1192,2361,45.536777,11.216626,506.3,506.3,2.4749265,0.76
62963,1200,2361,45.536862,11.217271,503.2,503.2,2.6998375,0.72
62964,229,2362,45.525262,11.129728,437.9,437.9,1.9154261,0.75
62965,277,2362,45.525945,11.134858,479.3,479.3,1.8823602,0.86
62966,283,2362,45.525998,11.135256,472.5,472.5,1.7778445,0.89
62967,410,2362,45.527698,11.148033,543.7,543.7,1.7499128,0.9
62968,435,2362,45.527935,11.149813,521.5,521.5,1.8022675,0.91
62969,476,2362,45.528294,11.152505,473.9,473.9,2.0259457,0.81
62970,484,2362,45.528334,11.152801,453.2,453.2,2.0843314,0.8
62971,575,2362,45.529148,11.158907,354.1,354.1,1.6943137,0.94
62972,622,2362,45.529684,11.162935,346.4,346.4,1.7602322,0.96
62973,638,2362,45.529872,11.164353,346.2,346.2,1.7695141,0.97
62974,687,2362,45.530465,11.168814,351.4,351.4,1.9122871,0.97
62975,766,2362,45.531434,11.176112,365.3,365.3,1.7485314,0.93
62976,771,2362,45.531491,11.176535,364.3,364.3,1.7454694,0.92
62977,777,2362,45.531565,11.177092,365.5,365.5,1.8294462,0.88
62978,848,2362,45.532802,11.186434,517.4,517.4,2.1803081,0.78
62979,921,2362,45.533522,11.191846,464.8,464.8,3.0512852,0.73
62980,955,2362,45.534109,11.196281,536.1,536.1,1.9606096,0.7
62981,961,2362,45.534189,11.196885,539.7,539.7,2.1438867,0.75
62982,226,2363,45.525249,11.129414,436.1,436.1,1.8987996,0.76
62983,275,2363,45.525956,11.134724,481.9,481.9,1.875198,0.86
62984,298,2363,45.526185,11.136438,465.1,465.1,2.0206365,0.74
62985,316,2363,45.52644,11.138357,480.5,480.5,1.9233633,0.77
62986,373,2363,45.527403,11.1456,587,587,1.6947121,0.93
62987,388,2363,45.527536,11.146604,570.5,570.5,1.7506914,0.92
62988,391,2363,45.527565,11.146817,567.8,567.8,1.7776809,0.93
62989,417,2363,45.527794,11.148532,537.9,537.9,1.7909483,0.88
62990,420,2363,45.527824,11.148762,536.1,536.1,1.7997257,0.88
62991,427,2363,45.527891,11.149265,530.1,530.1,1.7914866,0.9
62992,431,2363,45.527928,11.149542,526.1,526.1,1.7921252,0.9
62993,440,2363,45.528008,11.150137,515.9,515.9,1.7863816,0.92
62994,451,2363,45.528109,11.150898,505,505,1.7618214,0.93
62995,543,2363,45.528799,11.156063,354.8,354.8,1.9074812,0.89
62996,563,2363,45.529036,11.157843,354.7,354.7,1.7692591,0.94
62997,593,2363,45.529387,11.160486,353.4,353.4,1.7320932,0.96
62998,612,2363,45.529605,11.162121,350.6,350.6,1.7617458,0.95
62999,624,2363,45.529734,11.16309,345.7,345.7,1.7685085,0.97
63000,641,2363,45.529938,11.164627,346.9,346.9,1.7470813,0.98
63001,674,2363,45.530343,11.167675,352.6,352.6,1.7465148,0.98
63002,679,2363,45.530401,11.168111,352.2,352.2,1.7405067,0.97
63003,692,2363,45.530552,11.169248,351.3,351.3,2.0626783,0.96
63004,708,2363,45.530758,11.170799,357.7,357.7,1.8466513,0.88
63005,723,2363,45.530952,11.172262,364.2,364.2,1.87285,0.88
63006,755,2363,45.531372,11.175421,379.9,379.9,1.8952889,0.9
63007,780,2363,45.531631,11.177367,366.3,366.3,1.863757,0.86
63008,788,2363,45.531771,11.17843,383.9,383.9,1.9549136,0.91
63009,793,2363,45.531834,11.1789,385.2,385.2,1.9506695,0.91
63010,814,2363,45.532265,11.182154,454.6,454.6,2.1429324,0.82
63011,856,2363,45.532989,11.187619,541.6,541.6,1.9674474,0.79
63012,908,2363,45.533388,11.190617,461.3,461.3,2.0365532,0.78
63013,929,2363,45.533746,11.193322,503.6,503.6,2.0942575,0.74
63014,990,2363,45.534895,11.202003,668.1,668.1,2.4766105,0.79
63015,1044,2363,45.535661,11.207791,719.2,719.2,2.232866,0.71
63016,1047,2363,45.535695,11.208049,718.9,718.9,2.2993279,0.76
63017,1199,2363,45.536903,11.217136,501.7,501.7,2.658659,0.73
63018,223,2364,45.525237,11.129102,434.3,434.3,1.9318905,0.73
63019,265,2364,45.525873,11.13388,484.7,484.7,1.9266361,0.72
63020,334,2364,45.526718,11.140227,493.8,493.8,1.9214755,0.8
63021,370,2364,45.527397,11.145337,587.6,587.6,1.6795255,0.93
63022,448,2364,45.528107,11.150665,507.1,507.1,1.7735354,0.93
63023,485,2364,45.528396,11.152825,450.8,450.8,2.0053467,0.83
63024,561,2364,45.529041,11.157662,355,355,1.7755354,0.94
63025,577,2364,45.529228,11.159068,354,354,1.7229934,0.94
63026,583,2364,45.529297,11.159587,353.3,353.3,1.7274192,0.93
63027,591,2364,45.529392,11.160301,353.4,353.4,1.7277699,0.95
63028,599,2364,45.529484,11.160994,352.4,352.4,1.7737865,0.96
63029,628,2364,45.529807,11.163421,344.8,344.8,1.7832714,0.97
63030,630,2364,45.529831,11.1636,344.9,344.9,1.7858185,0.97
63031,634,2364,45.529879,11.163967,345.4,345.4,1.7837311,0.97
63032,665,2364,45.530264,11.166859,352.2,352.2,1.6771296,0.96
63033,704,2364,45.530738,11.170428,357.3,357.3,1.809437,0.92
63034,724,2364,45.530999,11.172389,366.4,366.4,1.9171166,0.88
63035,745,2364,45.531306,11.174704,388.8,388.8,1.8955771,0.87
63036,769,2364,45.531525,11.176354,364.9,364.9,1.7410385,0.92
63037,775,2364,45.531597,11.176894,365.3,365.3,1.770941,0.91
63038,784,2364,45.531718,11.177808,371,371,1.85213,0.9
63039,801,2364,45.531958,11.179614,385.8,385.8,2.1071886,0.79
63040,809,2364,45.532234,11.181699,454.4,454.4,2.4064607,0.84
63041,815,2364,45.532311,11.182278,456.8,456.8,2.0503725,0.86
63042,832,2364,45.532567,11.184215,478.2,478.2,2.1861115,0.76
63043,843,2364,45.532745,11.185557,496.5,496.5,2.898739,0.77
63044,861,2364,45.533081,11.18809,543.4,543.4,1.9244308,0.78
63045,964,2364,45.534286,11.197172,541.6,541.6,2.2701362,0.73
63046,988,2364,45.534887,11.201724,663.4,663.4,2.4881862,0.79
63047,996,2364,45.535022,11.20274,678.9,678.9,2.0281272,0.71
63048,1036,2364,45.535595,11.207073,719,719,2.2208955,0.75
63049,1165,2364,45.53663,11.214855,538.1,538.1,2.3705203,0.74
63050,250,2365,45.525631,11.131843,450.8,450.8,1.9424228,0.82
63051,302,2365,45.526299,11.136857,468.9,468.9,1.8286242,0.82
63052,311,2365,45.526434,11.137875,479.4,479.4,1.9586033,0.78
63053,350,2365,45.527151,11.143267,573.9,573.9,1.9827141,0.83
63054,408,2365,45.527758,11.147823,543.3,543.3,1.7477093,0.93
63055,423,2365,45.527912,11.148978,534.3,534.3,1.7958872,0.89
63056,477,2365,45.528385,11.152529,471.8,471.8,1.8520753,0.84
63057,592,2365,45.529432,11.160382,353.4,353.4,1.7333942,0.95
63058,662,2365,45.530257,11.16659,352.4,352.4,1.6663424,0.96
63059,676,2365,45.530423,11.167837,352.6,352.6,1.7495593,0.97
63060,959,2365,45.534248,11.196665,538.8,538.8,2.0456572,0.74
63061,1023,2365,45.535464,11.205862,716.2,716.2,2.0738526,0.71
63062,1030,2365,45.535553,11.206529,718.7,718.7,2.0809179,0.72
63063,1052,2365,45.535806,11.208443,717.3,717.3,2.4357014,0.74
63064,1130,2365,45.535489,11.205987,248.4,248.4,2.2068214,0.74
63065,233,2366,45.525412,11.129971,433.8,433.8,2.0069035,0.77
63066,277,2366,45.526062,11.134858,480.8,480.8,1.8874284,0.85
63067,301,2366,45.526317,11.136774,469.6,469.6,1.8333833,0.81
63068,373,2366,45.527487,11.145569,586.6,586.6,1.6914473,0.93
63069,377,2366,45.527527,11.145871,583.9,583.9,1.7246321,0.91
63070,391,2366,45.527648,11.14678,567.1,567.1,1.7801409,0.93
63071,421,2366,45.52792,11.148822,535.8,535.8,1.8032717,0.88
63072,426,2366,45.527968,11.149177,531.3,531.3,1.7992973,0.9
63073,429,2366,45.527994,11.149378,528,528,1.8027612,0.9
63074,451,2366,45.528191,11.150853,503.9,503.9,1.7680514,0.92
63075,459,2366,45.52827,11.151444,497.9,497.9,1.8065895,0.93
63076,476,2366,45.528407,11.152472,473.8,473.8,1.8147473,0.85
63077,508,2366,45.528571,11.153691,392.9,392.9,2.02737,0.88
63078,600,2366,45.529552,11.161065,352.3,352.3,1.7752763,0.96
63079,629,2366,45.529876,11.163499,345.1,345.1,1.7900578,0.97
63080,632,2366,45.529912,11.16377,345.3,345.3,1.786525,0.97
63081,650,2366,45.530141,11.16549,351.2,351.2,1.7112426,0.97
63082,713,2366,45.530916,11.171329,363.1,363.1,1.9233752,0.88
63083,763,2366,45.531526,11.175919,370.5,370.5,1.7921014,0.92
63084,783,2366,45.531756,11.177648,368.2,368.2,1.832126,0.87
63085,808,2366,45.532288,11.181669,458.1,458.1,2.389587,0.85
63086,818,2366,45.532412,11.182601,460.3,460.3,1.980856,0.85
63087,860,2366,45.533124,11.187973,542.7,542.7,1.9360249,0.78
63088,864,2366,45.53317,11.18832,542.4,542.4,1.8900402,0.71
63089,993,2366,45.535044,11.202463,679,679,2.1652532,0.71
63090,1198,2366,45.536972,11.216994,500.1,500.1,2.4560578,0.82
63091,280,2367,45.526118,11.13506,477.9,477.9,1.9428935,0.85
63092,313,2367,45.52652,11.138076,481.3,481.3,1.9478606,0.76
63093,327,2367,45.526706,11.139471,488.5,488.5,1.9253608,0.79
63094,329,2367,45.526734,11.139681,490,490,1.9420648,0.79
63095,396,2367,45.527711,11.147031,557.8,557.8,1.8365872,0.92
63096,398,2367,45.52772,11.147097,552.3,552.3,1.7842572,0.91
63097,401,2367,45.527745,11.147286,548.4,548.4,1.7384195,0.92
63098,417,2367,45.527905,11.148488,537.3,537.3,1.8152636,0.88
63099,460,2367,45.528308,11.15151,497.1,497.1,1.8070561,0.94
63100,488,2367,45.528494,11.152899,442.3,442.3,1.880846,0.79
63101,500,2367,45.528564,11.153426,415.5,415.5,2.0809804,0.87
63102,506,2367,45.528591,11.153625,398.8,398.8,2.0551835,0.89
63103,580,2367,45.529348,11.159309,353.9,353.9,1.7730347,0.94
63104,620,2367,45.529803,11.16273,347,347,1.7541379,0.96
63105,640,2367,45.530039,11.164507,346.9,346.9,1.7637962,0.98
63106,647,2367,45.530131,11.165197,350.3,350.3,1.7275642,0.97
63107,667,2367,45.530373,11.167017,352.3,352.3,1.6938678,0.97
63108,689,2367,45.530632,11.168965,351.9,351.9,2.0195589,0.96
63109,694,2367,45.530695,11.169441,353.5,353.5,2.0525705,0.96
63110,761,2367,45.531541,11.175812,374.4,374.4,1.8416646,0.91
63111,792,2367,45.53193,11.178738,383.1,383.1,1.9867637,0.91
63112,810,2367,45.532352,11.181928,462.6,462.6,2.2710368,0.84
63113,816,2367,45.532423,11.182463,462.7,462.7,2.0269452,0.85
63114,830,2367,45.532583,11.183669,460.9,460.9,1.9010931,0.87
63115,842,2367,45.532813,11.185406,494.6,494.6,2.8686921,0.76
63116,846,2367,45.532911,11.186146,513.8,513.8,2.0440574,0.79
63117,908,2367,45.533501,11.190581,461,461,2.0326437,0.8
63118,934,2367,45.533939,11.193889,511.3,511.3,2.3273133,0.76
63119,996,2367,45.535118,11.202803,683.2,683.2,2.0983566,0.71
63120,1035,2367,45.535675,11.207007,721.2,721.2,2.2620709,0.73
63121,1040,2367,45.535736,11.207469,722.3,722.3,2.3712804,0.71
63122,228,2368,45.525399,11.129436,430.3,430.3,1.9069987,0.77
63123,264,2368,45.525973,11.133753,484.4,484.4,1.9515842,0.72
63124,338,2368,45.5269,11.140712,501.6,501.6,2.1439922,0.8
63125,350,2368,45.527238,11.143262,574.8,574.8,1.8914554,0.87
63126,406,2368,45.527818,11.147616,543,543,1.770658,0.92
63127,424,2368,45.528006,11.149021,533.1,533.1,1.7925968,0.9
63128,439,2368,45.528136,11.149995,515.2,515.2,1.8538563,0.9
63129,458,2368,45.528316,11.151346,498.2,498.2,1.7987135,0.93
63130,507,2368,45.528623,11.153646,395.8,395.8,1.9722356,0.89
63131,520,2368,45.528706,11.154264,369.1,369.1,2.0239523,0.9
63132,543,2368,45.528942,11.156036,355.3,355.3,1.9085881,0.9
63133,576,2368,45.52933,11.158956,354.4,354.4,1.7321064,0.95
63134,588,2368,45.52947,11.160004,353.4,353.4,1.7445376,0.95
63135,592,2368,45.529517,11.160357,353.3,353.3,1.7484052,0.95
63136,636,2368,45.530018,11.164125,346,346,1.781082,0.97
63137,641,2368,45.53008,11.164593,347.2,347.2,1.7610375,0.98
63138,657,2368,45.530283,11.166121,352.4,352.4,1.6730597,0.97
63139,659,2368,45.530308,11.166304,352.7,352.7,1.6542578,0.97
63140,673,2368,45.530474,11.167554,352.9,352.9,1.7612938,0.97
63141,675,2368,45.530497,11.16773,352.8,352.8,1.7479413,0.97
63142,692,2368,45.530699,11.169249,353.2,353.2,2.0459294,0.96
63143,753,2368,45.531509,11.17535,387.2,387.2,1.9335608,0.86
63144,853,2368,45.533085,11.187242,537.9,537.9,1.9842368,0.78
63145,861,2368,45.533195,11.188067,543.8,543.8,1.9042295,0.78
63146,267,2369,45.52604,11.134034,485.4,485.4,1.9481727,0.73
63147,282,2369,45.526198,11.135222,477.9,477.9,1.9295043,0.85
63148,317,2369,45.526629,11.138451,483,483,1.9455126,0.75
63149,324,2369,45.526719,11.139129,485.6,485.6,1.9222985,0.78
63150,326,2369,45.526748,11.139348,487.6,487.6,1.9145434,0.79
63151,372,2369,45.527559,11.145454,586.5,586.5,1.7090767,0.93
63152,403,2369,45.527818,11.147393,545.6,545.6,1.7666549,0.92
63153,430,2369,45.528088,11.149419,526.8,526.8,1.8119002,0.9
63154,433,2369,45.528114,11.149611,523,523,1.8398111,0.9
63155,441,2369,45.528182,11.150124,513.1,513.1,1.8530052,0.9
63156,447,2369,45.528235,11.150522,506.3,506.3,1.8259047,0.91
63157,476,2369,45.528495,11.152469,474.8,474.8,1.79207,0.86
63158,481,2369,45.528528,11.152716,464.9,464.9,1.9341553,0.74
63159,485,2369,45.528529,11.152726,447.8,447.8,1.8900215,0.8
63160,489,2369,45.528557,11.15293,440.2,440.2,1.8393804,0.8
63161,510,2369,45.528676,11.153821,391.6,391.6,1.8433899,0.89
63162,525,2369,45.528781,11.154603,364.2,364.2,1.8032958,0.93
63163,563,2369,45.529208,11.157814,355.6,355.6,1.7679261,0.94
63164,590,2369,45.529521,11.160171,353.3,353.3,1.7587597,0.95
63165,608,2369,45.529728,11.161727,351,351,1.7614955,0.97
63166,614,2369,45.529796,11.162233,349.6,349.6,1.7413334,0.96
63167,626,2369,45.529926,11.163216,345.4,345.4,1.7826497,0.97
63168,629,2369,45.529962,11.163481,345.3,345.3,1.7905186,0.97
63169,655,2369,45.530287,11.165928,352,352,1.6902776,0.97
63170,721,2369,45.531153,11.172447,384.5,384.5,1.9283934,0.86
63171,723,2369,45.53118,11.172656,386.1,386.1,1.9247433,0.87
63172,758,2369,45.53158,11.175662,381,381,1.8577952,0.89
63173,775,2369,45.53174,11.176863,365.7,365.7,1.7544487,0.94
63174,818,2369,45.532509,11.182668,464.8,464.8,2.0090127,0.84
63175,831,2369,45.53271,11.184185,483.1,483.1,2.6926235,0.76
63176,843,2369,45.532895,11.185577,499.5,499.5,2.654371,0.78
63177,917,2369,45.53369,11.191569,471.3,471.3,2.5729807,0.73
63178,928,2369,45.533909,11.193219,505.2,505.2,2.0825909,0.74
63179,934,2369,45.534,11.193906,512.9,512.9,2.344827,0.76
63180,995,2369,45.535172,11.202768,686.6,686.6,2.1844621,0.72
63181,1198,2369,45.537054,11.216943,498.7,498.7,2.3490325,0.82
63182,262,2370,45.526003,11.133535,483.3,483.3,1.9619743,0.71
63183,329,2370,45.526818,11.139655,489.9,489.9,1.9359698,0.79
63184,398,2370,45.527799,11.147028,550,550,1.7785903,0.91
63185,490,2370,45.528594,11.152988,439.1,439.1,1.8507236,0.79
63186,611,2370,45.529791,11.16198,350.7,350.7,1.7445315,0.97
63187,631,2370,45.530014,11.163655,345.5,345.5,1.7864139,0.97
63188,700,2370,45.530876,11.170138,362.8,362.8,1.8871357,0.95
63189,730,2370,45.531319,11.173483,396.7,396.7,2.0915761,0.89
63190,760,2370,45.531624,11.175774,378.1,378.1,1.81516,0.91
63191,784,2370,45.531892,11.177786,372.2,372.2,1.8161753,0.89
63192,798,2370,45.532085,11.179243,382.9,382.9,2.1420211,0.84
63193,804,2370,45.532363,11.181345,461.2,461.2,2.2008101,0.87
63194,931,2370,45.533977,11.193514,507,507,2.1517545,0.75
63195,1117,2370,45.536485,11.212449,632.3,632.3,2.2368996,0.75
63196,212,2371,45.525259,11.127725,417.7,417.7,2.0215871,0.72
63197,264,2371,45.526058,11.133729,484.4,484.4,1.9583702,0.72
63198,298,2371,45.52643,11.136521,472.2,472.2,1.8079249,0.79
63199,306,2371,45.526529,11.137261,473.5,473.5,1.8734787,0.86
63200,319,2371,45.526712,11.138637,484.1,484.1,1.9465728,0.75
63201,354,2371,45.52738,11.143663,578.1,578.1,1.8197991,0.89
63202,375,2371,45.527645,11.145658,584.1,584.1,1.7364549,0.92
63203,378,2371,45.527672,11.14586,580.8,580.8,1.7183194,0.9
63204,414,2371,45.52798,11.14817,536.3,536.3,1.8398836,0.89
63205,425,2371,45.528098,11.149055,531.6,531.6,1.8125335,0.9
63206,429,2371,45.528135,11.149332,527.7,527.7,1.8380201,0.89
63207,432,2371,45.528161,11.149528,524.1,524.1,1.8400409,0.9
